,Fecha extrac,Enlace,Marca,Modelo,Precio,Localización,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Consumo de combustible,Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Mes
55,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-viano-2-2cdi-trend-largo-4m-aut-diesel-marron-3c381e19-2f81-4493-b2b3-cf06a14ef33b,Mercedes-Benz,Viano,25990.0,https://maps.google.com/?q=Avenida%20Somosierra%2012%2C%20Garaje%206%2C%2028703%20San%20Sebasti%C3%A1n%20de%20Los%20Reyes%2C%20ES,163,Prof.,Monovolumen,Ocasión,4,España,12,143000,2011,Automático,2987.0,7.2,Marrón,Marrón,Tracción a las cuatro ruedas,5,8,6,2205.0,Diésel,4
56,2023-11-11,https://www.autoscout24.es/anuncios/toyota-rav-4-rav4-2-5l-220h-advance-4wd-otros-blanco-5e00160f-a17f-4ab8-ac11-72e1b8018958,Toyota,RAV 4,25890.0,https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,222,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,97714,2020,Automático,1461.0,4.9,Blanco,Blanco,Tracción delantera,5,6,4,1410.0,Diésel,7
57,2023-11-11,https://www.autoscout24.es/anuncios/ferrari-330-gt-2-2-gasolina-gris-ba76b75d-4f59-4311-a329-c9f025a6303a,Ferrari,330,349999.0,https://maps.google.com/?q=C%2FCARRIL%20DE%20PICAZA%20N%C2%BA2%20POLG.%20IND.%20SAN%20PEDRO%20DE%20ALCANTARA.%2C%2029670%20MARBELLA%2C%20ES,300,Prof.,Otros,Clásica,5,España,12,74700,1964,Manual,2993.0,5.648314606741573,Gris,Gris,Tracción a las cuatro ruedas,5,8,6,2220.0,Diésel,1
58,2023-11-11,https://www.autoscout24.es/anuncios/porsche-997-carrera-s-coupe-gasolina-negro-7bcc523d-2f79-4352-8a3d-5fd54f127aa0,Porsche,997,41990.0,https://maps.google.com/?q=-%2C%2020014%20GUIPUZCOA%2C%20ES,355,Prof.,Coupé,Ocasión,2,España,12,155000,2005,Automático,3200.0,9.8,Negro,Negro,Tracción a las cuatro ruedas,5,5,4,2310.0,Diésel,6
59,2023-11-11,https://www.autoscout24.es/anuncios/kia-sorento-1-6-t-gdi-hev-drive-dct-2wd-230-5p-7-plazas-gasolina-d8c76207-4eab-432b-bc83-bab6b490e918,Kia,Sorento,37500.0,https://maps.google.com/?q=Avenida%20Carlos%20Sainz%2C%2023%2C%2028914%20Legan%C3%A9s%2C%20ES,230,Prof.,SUV/4x4/Pickup,Ocasión,5,España,72,14300,2023,Automático,999.0,10.2,Plateado,Plateado,Tracción delantera,4,5,3,1052.0,Gasolina,2
60,2023-11-11,https://www.autoscout24.es/anuncios/bmw-m4-gasolina-blanco-7104ff7f-6937-4c2d-9070-1324c0b1b05d,BMW,M4,49990.0,https://maps.google.com/?q=GATIKA%2C%2048110%20GATIKA%2C%20ES,431,Prof.,Coupé,Ocasión,2,España,12,156300,2015,Manual,3799.0,3.3,Blanco,Perlado tricapa,Tracción trasera,5,7,8,1400.0,Gasolina,6
61,2023-11-11,https://www.autoscout24.es/anuncios/lamborghini-murcielago-lp-640-gasolina-blanco-a531b0af-c132-4fdf-bad0-f3f298867ebd,Lamborghini,Murciélago,285000.0,https://maps.google.com/?q=CONCERTAR%20CITA%20PREVIA%2C%2008008%20Barcelona%2C%20ES,640,Prof.,Coupé,Ocasión,2,España,12,45000,2008,Manual,1597.0,4.4,Blanco,Blanco Perla Original,Tracción delantera,5,6,4,1545.0,Diésel,3
62,2023-11-11,https://www.autoscout24.es/anuncios/volvo-v90-nuevo-v90cc-cross-country-pro-d4-awd-automatico-diesel-blanco-4888c3c9-5199-471f-9ef1-d091f9b5d308,Volvo,V90,36500.0,https://maps.google.com/?q=VALLE%20DE%20LA%20BALLESTERA%2C%206%2C%2046015%20VALENCIA%2C%20ES,190,Prof.,Familiar,Ocasión,5,España,12,11500,2020,Automático,1199.0,5.4,Blanco,Blanco C614E,Tracción delantera,5,1,4,1502.0,Eléctrico,12
63,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-b-250-180cdi-diesel-azul-cbb055aa-34a4-4a94-b985-7fdbb264c0a2,Mercedes-Benz,B 250,3800.0,https://maps.google.com/?q=AVDA%20DEL%20CA%C3%91AL%20N%C2%BA%2023%2C%2028500%20ARGANDA%20DEL%20REY%2C%20ES,109,Prof.,Monovolumen,Ocasión,5,España,12,351126,2009,Manual,3996.0,12.7,Azul,Azul,Tracción a las cuatro ruedas,5,8,8,2275.0,Gasolina,3
64,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-glk-280-aut-gasolina-negro-02f4fd92-ea41-4cb2-8b0a-80e9f3344812,Mercedes-Benz,GLK 280,14500.0,https://maps.google.com/?q=C%2FRAMIRO%20PASCUAL%20N%C2%BA%2011%2C%2036312%20VIGO%2C%20ES,231,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,227973,2008,Automático,2494.0,5.9,Negro,Negro,Tracción a las cuatro ruedas,5,1,4,1715.0,Gasolina,11
65,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-v-250-250d-compacto-avantgarde-7gt-diesel-gris-177d83b3-364c-4ebe-be3e-10bd31e73e3f,Mercedes-Benz,V 250,395001.0,https://maps.google.com/?q=RUA%20REAL%2060%2C%2036860%20PONTEAEREAS%2C%20ES,190,Prof.,Monovolumen,Ocasión,5,España,12,112247,2019,Automático,2494.0,5.9,Gris,Gris,Tracción a las cuatro ruedas,5,1,4,1715.0,Gasolina,6
66,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-cls-300-300d-aut-diesel-rojo-b26b05eb-e6d9-46bd-b480-50c9948a59b5,Mercedes-Benz,CLS 300,409901.0,https://maps.google.com/?q=CALLE%20ALCALA%2C%20728%2C%2028022%20MADRID%2C%20ES,245,Prof.,Coupé,Ocasión,4,España,24,47069,2018,Automático,2179.0,7.3,Rojo,Rojo Jacinto (designo),Tracción delantera,5,6,4,1783.0,Diésel,9
67,2023-11-11,https://www.autoscout24.es/anuncios/ds-automobiles-ds-7-crossback-1-5bluehdi-bastille-aut-diesel-gris-08b8e5b1-eaa4-4638-bdc8-7272e8172fee,DS Automobiles,DS 7 Crossback,23990.0,https://maps.google.com/?q=C%2FSANCHEZ%20PACHECO%2C%2048%2C%2028002%20MADRID%2C%20ES,129,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,34502,2021,Automático,5204.0,12.7,Gris,Gris,Tracción trasera,5,7,10,1339.0,Gasolina,9
68,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-e-250-bt-4m-7g-plus-diesel-gris-d4c7d914-21c4-4591-9177-978b428542a5,Mercedes-Benz,E 250,22400.0,https://maps.google.com/?q=AVENIDA%20CONDESA%20DE%20CHINCHON%20107%2C%20PLANTA%201%2C%20LOCAL%201-2.1%2C%2028660%20BOADILLA%20DEL%20MONTE%2C%20ES,204,Prof.,Sedán,Ocasión,4,España,12,150000,2014,Automático,2000.0,4.1,Gris,CUERO-NAVY-FAROS FULL LED,Tracción a las cuatro ruedas,5,5,4,1490.0,Super 95,5
69,2023-11-11,https://www.autoscout24.es/anuncios/citroen-c3-aircross-puretech-s-s-live-pack-110-gasolina-blanco-01985de4-640b-41b0-8b9c-b3865d23dc25,Citroen,C3 Aircross,12690.0,https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,67015,2022,Manual,4691.0,15.2,Blanco,Blanco,Tracción trasera,5,6,8,1955.0,Gasolina,3
70,2023-11-11,https://www.autoscout24.es/anuncios/ds-automobiles-ds-7-crossback-2-0bluehdi-so-chic-aut-diesel-blanco-450ac5b1-fc33-4498-9c52-24e7352dddb3,DS Automobiles,DS 7 Crossback,25990.0,https://maps.google.com/?q=C%2F%20ICIAR%20BOLLAIN%2C%2062%2C%2028982%20PARLA%2C%20ES,177,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,69000,2019,Automático,3996.0,12.7,Blanco,NACARADO,Tracción a las cuatro ruedas,5,8,8,2275.0,Gasolina,10
71,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-v-300d-largo-avantgarde-diesel-negro-85f7eb97-39d5-40f9-8c61-e8c12083b0d2,Mercedes-Benz,V,54525.0,https://maps.google.com/?q=MARE%20DE%20DEU%20DE%20NURIA%2022%2C%2008830%20BARCELONA%2C%20ES,239,Prof.,Monovolumen,Ocasión,4,España,24,57000,2019,Automático,1477.0,7.2,Negro,Negro Obsidiana,Tracción delantera,4,7,3,1541.828313253012,Otros,8
72,2023-11-11,https://www.autoscout24.es/anuncios/bmw-x2-xdrive-25ea-electro-gasolina-negro-a52f5833-089e-4781-a877-57da10235c38,BMW,X2,28900.0,https://maps.google.com/?q=AUGUSTIN%20DE%20BETANCOURT%2021%20%20PLANTA%208A%2C%2028006%20MADRID%2C%20ES,220,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,19900,2021,Automático,898.0,4.7,Negro,Negro,Tracción delantera,5,5,3,1082.0,Gasolina,8
73,2023-11-11,https://www.autoscout24.es/anuncios/bmw-x3-xdrive-20da-diesel-azul-d3f70bd4-a3e8-4172-9317-63736e13d37b,BMW,X3,28900.0,https://maps.google.com/?q=C%2F%20FRESADORES%2C%2033%20P.I.%20VALDEFUENTES%2C%2028939%20ARROYOMOLINOS%2C%20ES,190,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,167400,2019,Automático,1461.0,4.7,Azul,Azul,Tracción delantera,5,5,3,1082.0,Diésel,8
74,2023-11-11,https://www.autoscout24.es/anuncios/skoda-superb-2-0tdi-adblue-ambition-dsg7-110kw-diesel-negro-e6a5ddab-1a70-4d6d-b213-331810a73e98,Skoda,Superb,15590.0,https://maps.google.com/?q=GARBI%2C13%20NAVE%209%20POL.%20IND.%20CAN%20VOLART%2C%2008150%20PARETS%20DEL%20VALLES%2C%20ES,150,Prof.,Sedán,Ocasión,5,España,1,162000,2018,Automático,1499.0,5.2,Negro,Negro,Tracción delantera,5,6,4,1492.0,Diésel,5
75,2023-11-11,https://www.autoscout24.es/anuncios/nissan-qashqai-1-2-dig-t-n-connecta-4x2-gasolina-blanco-f6b004c3-e4f2-4865-854f-d4047dae65a3,Nissan,Qashqai,13550.0,https://maps.google.com/?q=CHILE%2C%2011%2C%2028806%20ALCALA%20DE%20HENARES%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,81675,2018,Manual,2979.0,11.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,8,6,1925.0,Gasolina,5
76,2023-11-11,https://www.autoscout24.es/anuncios/bmw-535-535i-gasolina-gris-d1502670-705e-49e4-abce-a564c905962e,BMW,535,17990.0,https://maps.google.com/?q=CTRA.%20MADRID%20-%20IRUN%20KM%20234%2C%2009001%20BURGOS%2C%20ES,306,Prof.,Sedán,Ocasión,4,España,12,72934,2013,Manual,1998.0,5.1,Gris,Gris,Tracción delantera,5,6,4,1320.0,Gasolina,1
77,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-v-220d-largo-avantgarde-diesel-negro-b6fb9282-5a4d-4cf7-bffd-bb3c04523e27,Mercedes-Benz,V,48244.0,https://maps.google.com/?q=MARE%20DE%20DEU%20DE%20NURIA%2022%2C%2008830%20BARCELONA%2C%20ES,163,Prof.,Monovolumen,Ocasión,4,España,24,51000,2021,Automático,1477.0,7.2,Negro,Negro Obsidiana,Tracción delantera,5,7,3,1541.828313253012,Otros,10
78,2023-11-11,https://www.autoscout24.es/anuncios/nissan-qashqai-dig-t-103kw-140cv-mhev-4x2-acenta-electro-gasolina-plateado-af1dffa2-6e42-4889-ace5-e6bdacf7ac1b,Nissan,Qashqai,216301.0,https://maps.google.com/?q=AVENIDA%20CARLOS%20SAINZ%2C%2015%20LEGANES%2C%2028914%20MADRID%2C%20ES,140,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,13363,2022,Manual,2979.0,11.7,Plateado,Plata,Tracción a las cuatro ruedas,5,8,6,2109.0,Gasolina,9
79,2023-11-11,https://www.autoscout24.es/anuncios/seat-arona-1-0-tgi-s-s-fr-90-gas-licuado-glp-negro-4bfbfeb1-3369-42d8-90bd-dc5235b3b1b0,SEAT,Arona,15400.0,https://maps.google.com/?q=C%2F%20FRESADORES%2C%2033%20P.I.%20VALDEFUENTES%2C%2028939%20ARROYOMOLINOS%2C%20ES,90,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,34500,2022,Manual,1499.0,4.2,Negro,Negro,Tracción delantera,5,6,4,1430.0,Diésel,3
80,2023-11-11,https://www.autoscout24.es/anuncios/audi-q3-35-tfsi-advanced-s-tronic-gasolina-azul-2d09b7d6-c812-485c-9658-068f8b3273d4,Audi,Q3,269901.0,https://maps.google.com/?q=AUTOVIA%20LOGRO%C3%91O%20KM.%201%2C5%2C%2050011%20ZARAGOZA%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,66096,2019,Automático,6592.0,14.2,Azul,Azul,Tracción trasera,5,8,12,2135.0,Gasolina,4
81,2023-11-11,https://www.autoscout24.es/anuncios/peugeot-traveller-2-0bluehdi-active-compact-150-diesel-gris-285b4deb-9e0d-451a-ba75-cd88d8832e98,Peugeot,Traveller,25990.0,https://maps.google.com/?q=C.OPTICA%20N%C2%BA%201%2C%208150%20PARETS%20DEL%20VALLES%2C%20ES,150,Prof.,Monovolumen,Ocasión,4,España,6,85000,2019,Manual,1998.0,1.7,Gris,Gris,Tracción a las cuatro ruedas,5,1,4,1845.0,Diésel,6
82,2023-11-11,https://www.autoscout24.es/anuncios/porsche-996-carrera-4-s-gasolina-negro-db7cc334-493f-4055-a402-27d9041e9316,Porsche,996,38500.0,https://maps.google.com/?q=AVENIDA%20CONDESA%20DE%20CHINCHON%20107%2C%20PLANTA%201%2C%20LOCAL%201-2.1%2C%2028660%20BOADILLA%20DEL%20MONTE%2C%20ES,320,Prof.,Coupé,Ocasión,2,España,12,187000,2003,Manual,2360.0,4.5,Negro,NACIONAL-HISTORIAL COMPLETO SE,Tracción a las cuatro ruedas,5,1,4,1910.0,Gasolina,5
83,2023-11-11,https://www.autoscout24.es/anuncios/dacia-duster-1-6-base-gasolina-blanco-ba9e33dc-149f-4997-836f-16a2fbae5358,Dacia,Duster,7990.0,https://maps.google.com/?q=AVDA.%20SOBERANIA%20NACIONAL%2C%202%2C%2046600%20ALZIRA%2C%20ES,105,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,52640,2013,Manual,1399.0,6.7,Blanco,Blanco,Tracción delantera,5,5,4,1047.0,Gasolina,4
84,2023-11-11,https://www.autoscout24.es/anuncios/peugeot-408-puretech-130-allure-pack-eat8-gasolina-blanco-6fd93233-03e8-4d0a-b6f3-43d2216761e0,Peugeot,408,289901.0,https://maps.google.com/?q=CALLE%20CARLOS%20SAINZ%20(DE)%2C%20NUM.%2023%20POLIGONO%20INDUSTRIAL%20CIUDAD%20DEL%20AUTOMOVIL%2C%2028914%20LEGANES%2C%20ES,131,Prof.,Sedán,Ocasión,5,España,24,7287,2023,Automático,3200.0,9.3,Blanco,Blanco,Tracción a las cuatro ruedas,5,5,4,2385.0,Diésel,3
85,2023-11-11,https://www.autoscout24.es/anuncios/audi-s3-sportback-2-0-tfsi-quattro-s-tronic-gasolina-gris-4e118722-0d7c-4955-8208-0dc15cf4e3ce,Audi,S3,29900.0,https://maps.google.com/?q=RONDA%20CARRALERO%2C%20S%2FN%2C%2028222%20MAJADAHONDA%2C%20ES,300,Prof.,Coche pequeño,Ocasión,5,España,12,139500,2015,Automático,1560.0,3.9,Gris,Gris Efecto perla,Tracción delantera,5,5,4,1289.0,Diésel,5
86,2023-11-11,https://www.autoscout24.es/anuncios/bmw-x6-xdrive-30da-diesel-negro-ba78e5fb-957d-441e-bc87-dfdcfb7e96a8,BMW,X6,79990.0,https://maps.google.com/?q=CELEORAMA%20GOMEZ%202%2C%2028049%20MADRID%2C%20ES,286,Prof.,Coupé,Ocasión,5,España,24,20000,2022,Automático,2736.0,10.8,Negro,Negro,Tracción trasera,5,4,6,1735.0,Gasolina,8
87,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-a-180-180d-diesel-gris-8e3be38c-9bf9-4da2-8095-2049d03d057f,Mercedes-Benz,A 180,17990.0,https://maps.google.com/?q=CALLE%20YUNQUE%202%2C%2028923%20ALCORC%C3%93N%2C%20ES,116,Prof.,Coche pequeño,Ocasión,5,España,12,60842,2018,Manual,2494.0,5.4,Gris,Gris,Tracción delantera,5,1,4,1715.0,Gasolina,4
88,2023-11-11,https://www.autoscout24.es/anuncios/peugeot-3008-1-6-hdi-115bhp-fap-style-5p-diesel-blanco-a201808c-f528-43a2-9af7-5054dbfacb22,Peugeot,3008,9900.0,https://maps.google.com/?q=CTRA.%20DE%20TERRASSA%20275%2C%2008201%20SABADELL%2C%20ES,116,Prof.,Sedán,Ocasión,5,España,12,82710,2014,Manual,1498.0,4.9,Blanco,BLANCO,Tracción delantera,5,5,4,1469.0,Gasolina,4
89,2023-11-11,https://www.autoscout24.es/anuncios/bmw-740-740e-iperformance-electro-gasolina-blanco-bd341ead-c9cd-4bcb-8b48-8d5c803422fb,BMW,740,37990.0,https://maps.google.com/?q=-%2C%2020014%20GUIPUZCOA%2C%20ES,326,Prof.,Sedán,Ocasión,4,España,12,106000,2017,Automático,2487.0,4.7,Blanco,Blanco,Tracción delantera,4,1,4,1620.0,Gasolina,12
90,2023-11-11,https://www.autoscout24.es/anuncios/audi-a5-2-0-tdi-s-tronic-quattro-sportback-190-5p-diesel-azul-b9292a62-9334-44ee-9812-eb32fb3ce8bd,Audi,A5,26818.0,https://maps.google.com/?q=Avenida%20Carlos%20Sainz%2C%2023%2C%2028914%20Legan%C3%A9s%2C%20ES,190,Prof.,Sedán,Ocasión,5,España,12,63928,2018,Automático,2894.0,2.9,Azul,Azul,Tracción a las cuatro ruedas,5,8,6,2190.0,Diésel,5
91,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-e-350-coupe-gasolina-94533e9b-702d-4eec-93f9-a8b1f8253f14,Mercedes-Benz,E 350,43900.0,https://maps.google.com/?q=Ctra.%20Granollers-Masnou%2C%20Km%2015%2C5%2C%208400%20Granollers%2C%20ES,299,Prof.,Coupé,Ocasión,2,España,24,84000,2019,Automático,2493.0,6.6,PLATA IRIDIO,PLATA IRIDIO,Tracción trasera,5,1,4,1740.0,Gasolina,1
92,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-e-350-coupe-350d-9g-tronic-diesel-gris-5692659b-eb68-486e-9f1b-31763331d674,Mercedes-Benz,E 350,42636.0,https://maps.google.com/?q=CTRA.%20DE%20MONTCADA%2C%20750%2C%2008227%20TERRASSA%2C%20ES,286,Prof.,Coupé,Ocasión,2,España,12,67864,2019,Automático,1368.0,6.6,Gris,Gris,Tracción delantera,5,6,4,1155.0,Gasolina,7
93,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-a-200-d-amg-line-diesel-blanco-897d542b-cc2a-4ba6-b413-d3002a6570d3,Mercedes-Benz,A 200,27918.0,https://maps.google.com/?q=CARRETERA%20DE%20MATARO%2010%2C%208903%20SANT%20ADRI%C3%80%20DE%20BES%C3%92S%2C%20ES,150,Prof.,Sedán,Ocasión,4,España,12,30243,2020,Automático,1598.0,4.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,6,4,1485.0,Diésel (Filtro de partículas),7
94,2023-11-11,https://www.autoscout24.es/anuncios/renault-megane-1-8-tce-gpf-rs-trophy-221kw-gasolina-blanco-01628eb0-7332-4c0b-b61c-cd693269ae2d,Renault,Megane,36990.0,https://maps.google.com/?q=C%2F%20MESTRE%20JOAN%20CORRALES%2C%2020%2C%2008950%20ESPLUGUES%20DE%20LLOBREGAT%2C%20ES,300,Prof.,Coche pequeño,Demostración,5,España,24,5000,2022,Automático,1199.0,3.8,Blanco,Blanco,Tracción delantera,5,6,3,1165.0,Gasolina,9
95,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-glc-220-220d-4matic-9g-tronic-diesel-gris-6e5ced0e-8fc9-48d0-b039-591649f86419,Mercedes-Benz,GLC 220,630001.0,https://maps.google.com/?q=AVDA%20DOCTOR%20PEDRO%20GUILLEN%205%20EDIFICIO%20MARLA%20CENTER%2C%2030100%20MURCIA%2C%20ES,197,Prof.,SUV/4x4/Pickup,Demostración,5,España,30,4296,2023,Automático,4293.0,12.5,Gris,Gris selenita metalizado,Tracción trasera,5,5,8,1740.0,Gasolina,5
96,2023-11-11,https://www.autoscout24.es/anuncios/bmw-x2-xdrive-18d-diesel-gris-c90f54af-c92e-466a-b1ab-4bf9d786627d,BMW,X2,23990.0,https://maps.google.com/?q=RINCON%2C%2011%2C%2028500%20ARGANDA%20DEL%20REY%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,69000,2018,Manual,2967.0,6.1,Gris,Gris,Tracción a las cuatro ruedas,5,7,6,1880.0,Diésel,1
97,2023-11-11,https://www.autoscout24.es/anuncios/kia-proceed-pro-cee-d-1-6-t-gdi-gt-dct-gasolina-blanco-cd9ed5f9-05a2-438a-a5dd-dbfd10399b25,Kia,ProCeed / pro_cee'd,21818.0,https://maps.google.com/?q=CALLE%20CARLOS%20SAINZ%20(DE)%2C%20NUM.%2023%20POLIGONO%20INDUSTRIAL%20CIUDAD%20DEL%20AUTOMOVIL%2C%2028914%20LEGANES%2C%20ES,204,Prof.,Coche pequeño,Ocasión,5,España,12,34133,2021,Automático,1998.0,7.2,Blanco,Blanco,Tracción delantera,5,5,4,1306.0,Super 95,3
98,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-c-200-9g-tronic-gasolina-blanco-a01b9bb4-1138-4736-8fb3-44edd34975da,Mercedes-Benz,C 200,46900.0,https://maps.google.com/?q=APARTADO%20DE%20CORREOS%201032%2C%2026140%20LOGRO%C3%91O%2C%20ES,204,Prof.,Sedán,KM0,4,España,24,5,2023,Automático,1248.0,4.9,Blanco,Blanco Polar,Tracción delantera,5,5,4,1200.0,Diésel,9
99,2023-11-11,https://www.autoscout24.es/anuncios/volvo-v90-cross-country-d4-4wd-auto-diesel-blanco-515675b8-92f3-4f4e-8ed4-3d525e03111e,Volvo,V90 Cross Country,29990.0,https://maps.google.com/?q=AV.%20DELS%20MERCADERS%202%2C%2043204%20REUS%2C%20ES,190,Prof.,Familiar,Ocasión,5,España,12,61722,2018,Automático,898.0,4.7,Blanco,BLANCO - ICE WHITE,Tracción delantera,5,5,3,1082.0,Gasolina,9
100,2023-11-11,https://www.autoscout24.es/anuncios/hyundai-santa-fe-tm-2-2crdi-klass-sr-4x2-aut-diesel-gris-e7609798-b682-466d-9da0-b549cf0f359a,Hyundai,SANTA FE,33490.0,https://maps.google.com/?q=C%2F%20Manzanos%20n%C2%BA%201%2C%2028703%20San%20Sebasti%C3%A1n%20de%20los%20Reyes%20-%20Madrid%2C%20ES,200,Prof.,SUV/4x4/Pickup,Ocasión,5,España,35,36100,2021,Automático,1999.0,6.5,Gris,Gris,Tracción a las cuatro ruedas,5,8,4,2111.0,Diésel,7
101,2023-11-11,https://www.autoscout24.es/anuncios/renault-talisman-2-0dci-blue-zen-edc-118kw-diesel-gris-66d2b700-511a-43d2-a323-a47f85babdfb,Renault,Talisman,25490.0,https://maps.google.com/?q=AVENIDA%20DE%20BURGOS%2C%2093%2C%2028050%20MADRID%2C%20ES,160,Prof.,Sedán,Ocasión,4,España,12,35379,2021,Automático,1499.0,4.8,Gris,GRIS BALTICO,Tracción delantera,5,6,4,1343.0,Diésel,6
102,2023-11-11,https://www.autoscout24.es/anuncios/volkswagen-golf-1-0-tsi-81kw-gasolina-blanco-14207542-f702-474b-ad8d-d31a2488c1b2,Volkswagen,Golf,15735.0,https://maps.google.com/?q=Avinguda%20d%27els%20Arcs%20%2027%2C%2046940%20Manises%2C%20ES,110,Prof.,Coche pequeño,Ocasión,5,España,12,88340,2022,Manual,1300.0,3.8,Blanco,Blanco,Tracción delantera,5,6,4,1315.0,Gasolina,3
103,2023-11-11,https://www.autoscout24.es/anuncios/nissan-qashqai-q-2-1-5dci-acenta-4x2-diesel-azul-10701324-01c8-41db-ba6f-96d0cb297ab4,Nissan,Qashqai,6400.0,https://maps.google.com/?q=PARAJE%20DE%20LA%20CEPA%2C%2079%2C%2004230%20HUERCAL%20DE%20ALMERIA%2C%20ES,106,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,177000,2010,Manual,3799.0,11.9,Azul,Azul,Tracción trasera,5,8,8,1800.0,Gasolina,3
104,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-c-220-220cdi-be-diesel-negro-7cd57876-9c17-400a-9a9d-4dda4112875b,Mercedes-Benz,C 220,11500.0,https://maps.google.com/?q=CARRER%20PAGES%C3%8DA%204%2C%2008191%20RUB%C3%8D%2C%20ES,170,Prof.,Sedán,Ocasión,4,España,12,202100,2012,Manual,6498.0,24.7,Negro,Negro,Tracción a las cuatro ruedas,7,7,12,1475.0,Gasolina,4
105,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-cla-220-220d-diesel-gris-ee436fc3-109e-4549-b55b-7ee3ab0509f6,Mercedes-Benz,CLA 220,39800.0,https://maps.google.com/?q=CTRA.%20N-340%2C%20KM.%201043%2C5%2C%2012580%20BENICARLO%2C%20ES,190,Prof.,Coupé,Ocasión,4,España,12,43269,2020,Automático,1742.0,7.8,Gris,Vinilo Gris,Tracción delantera,5,6,4,1430.0,Gasolina,12
106,2023-11-11,https://www.autoscout24.es/anuncios/ds-automobiles-ds-7-crossback-bluehdi-de-96kw-130cv-so-chic-diesel-amarillo-87a5599c-34bd-4859-a1a6-a0b015e03be3,DS Automobiles,DS 7 Crossback,25090.0,https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,131,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,19895,2020,Manual,5204.0,12.7,Amarillo,Amarillo,Tracción delantera,5,6,6,1609.4859813084113,Gasolina,7
107,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-glc-220-220d-4matic-9g-tronic-diesel-azul-7ad90d47-1be8-4fa1-b4f3-9cafe847a9fa,Mercedes-Benz,GLC 220,35999.0,https://maps.google.com/?q=CALLE%20%20SANTA%20ANNA%2C%2082%2C%2008110%20CERDANYOLA%20DEL%20VALLES%2C%2C%20ES,194,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,75310,2019,Automático,1987.0,4.1,Azul,Azul,Tracción delantera,5,1,4,1615.0,Gasolina,5
108,2023-11-11,https://www.autoscout24.es/anuncios/citroen-saxo-1-6i-vts-16v-gasolina-blanco-4dd7af5c-5574-4bb3-b9e7-dcfcc38ba1f8,Citroen,SAXO,11949.0,https://maps.google.com/?q=C%2FIMPRENTA%20DE%20LA%20ALBORADA%2C%20PARCELA%20221%2C%2014014%20CORDOBA%2C%20ES,120,Prof.,Coche pequeño,Ocasión,3,España,12,178900,2002,Manual,2143.0,6.1,Blanco,Blanco,Tracción trasera,5,7,4,1590.0,Diésel,3
